Loci,Mix,Rack,Treatment,Well,ID,Row,Match,Missing,Nanodrop
Pv9,mix1,R156,Re-used detection plate,22,AGP20211,B,1,1,483.5
Pv9,mix1,R156,Re-used detection plate,23,AGP20212,B,1,1,313.5
Pv9,mix1,R156,Re-used detection plate,24,AGP20213,B,1,1,406
Pv9,mix1,R156,Re-used detection plate,25,AGP20214,C,1,1,456.5
Pv9,mix1,R156,Re-used detection plate,26,AGP20215,C,1,1,391.5
Pv9,mix1,R156,Re-used detection plate,27,AGP20216,C,1,1,506.5
Pv9,mix1,R156,Re-used detection plate,28,AGP20217,C,1,1,647
Pv9,mix1,R156,Re-used detection plate,29,AGP20218,C,1,1,405
Pv9,mix1,R156,Re-used detection plate,30,AGP20219,C,1,1,392
Pv9,mix1,R156,Re-used detection plate,31,AGP20220,C,1,1,346
Pv9,mix1,R156,Re-used detection plate,32,AGP20221,C,1,1,67
Pv9,mix1,R156,Re-used detection plate,33,AGP20222,C,1,1,408
Pv9,mix1,R156,Re-used detection plate,34,AGP20223,C,1,1,528
Pv9,mix1,R156,Re-used detection plate,35,AGP20224,C,1,1,361
Pv9,mix1,R156,Re-used detection plate,36,AGP20225,C,1,1,455
Pv9,mix1,R156,Re-used detection plate,37,AGP20226,D,1,1,233.5
Pv9,mix1,R156,Re-used detection plate,38,AGP20227,D,1,1,535.5
Pv9,mix1,R156,Re-used detection plate,39,AGP20228,D,1,1,393.5
Pv9,mix1,R156,Re-used detection plate,40,AGP20229,D,1,1,194.5
Pv9,mix1,R156,Re-used detection plate,41,AGP20230,D,1,1,78.5
Pv9,mix1,R156,Re-used detection plate,42,AGP20232,D,1,1,572.5
Pv9,mix1,R156,Re-used detection plate,43,AGP20233,D,1,1,146.5
Pv9,mix1,R156,Re-used detection plate,44,AGP20234,D,1,1,389.5
Pv9,mix1,R156,Re-used detection plate,45,AGP20235,D,1,1,330
Pv9,mix1,R156,Re-used detection plate,46,AGP20236,D,1,1,277
Pv9,mix1,R156,Re-used detection plate,47,AGP20237,D,1,1,38.5
Pv9,mix1,R156,Re-used detection plate,48,AGP20238,D,1,1,380.5
Pv9,mix1,R156,Re-used detection plate,49,AGP20239,E,1,1,46
Pv9,mix1,R156,Re-used detection plate,50,AGP20240,E,1,1,331.5
Pv9,mix1,R156,Re-used detection plate,52,AGP20241,E,1,1,206
Pv9,mix1,R156,Re-used detection plate,53,AGP20242,E,1,1,312
Pv9,mix1,R156,Re-used detection plate,54,AGP20243,E,1,1,211.5
Pv9,mix1,R156,Re-used detection plate,55,AGP20244,E,1,1,97.5
Pv9,mix1,R156,Re-used detection plate,56,AGP20245,E,1,1,454.5
Pv9,mix1,R156,Re-used detection plate,57,AGP20246,E,1,1,720.5
Pv9,mix1,R156,Re-used detection plate,58,AGP20247,E,1,1,462
Pv9,mix1,R156,Re-used detection plate,59,AGP20248,E,1,1,108.5
Pv9,mix1,R156,Re-used detection plate,60,AGP20249,E,1,0,187
Pv9,mix1,R156,Re-used detection plate,61,AGP20250,F,1,1,548.5
Pv9,mix1,R156,Re-used detection plate,62,AGP20251,F,1,1,382.5
Pv9,mix1,R156,Re-used detection plate,63,AGP20252,F,1,1,79.5
Pv9,mix1,R156,Re-used detection plate,64,AGP20253,F,1,1,324
Pv9,mix1,R156,Re-used detection plate,65,AGP20254,F,1,1,611.5
Pv9,mix1,R156,Re-used detection plate,66,AGP20255,F,1,1,144
Pv9,mix1,R156,Re-used detection plate,67,AGP20256,F,1,1,492.5
Pv9,mix1,R156,Re-used detection plate,68,AGP20257,F,1,1,289.5
Pv9,mix1,R156,Re-used detection plate,69,AGP20258,F,1,1,753
Pv9,mix1,R156,Re-used detection plate,70,AGP20259,F,1,1,40.5
Pv9,mix1,R156,Re-used detection plate,71,AGP20260,F,1,1,309
Pv9,mix1,R156,Re-used detection plate,72,AGP20261,F,1,1,259.5
Pv9,mix1,R156,Re-used detection plate,73,AGP20262,G,1,1,353
Pv9,mix1,R156,Re-used detection plate,74,AGP20263,G,1,1,77
Pv9,mix1,R156,Re-used detection plate,75,AGP20264,G,1,0,811
Pv9,mix1,R156,Re-used detection plate,76,AGP20265,G,1,1,349.5
Pv9,mix1,R156,Re-used detection plate,77,AGP20266,G,1,1,456
Pv9,mix1,R156,Re-used detection plate,78,AGP20268,G,1,1,500.5
Pv9,mix1,R156,Re-used detection plate,79,AGP20269,G,1,1,429
Pv9,mix1,R156,Re-used detection plate,80,AGP20270,G,1,1,249
Pv9,mix1,R156,Re-used detection plate,81,AGP20271,G,1,1,466
Pv9,mix1,R156,Re-used detection plate,82,AGP20272,G,1,1,201.5
Pv9,mix1,R156,Re-used detection plate,83,AGP20273,G,1,1,165.5
Pv9,mix1,R156,Re-used detection plate,84,AGP20274,G,1,1,107
Pv9,mix1,R156,Re-used detection plate,85,AGP20275,H,1,1,40
Pv9,mix1,R156,Re-used detection plate,86,AGP20276,H,1,1,378.5
Pv9,mix1,R156,Re-used detection plate,87,AGP20277,H,1,1,280
Pv9,mix1,R156,Re-used detection plate,88,AGP20278,H,1,1,350.5
Pv9,mix1,R156,Re-used detection plate,89,AGP20280,H,1,1,239
Pv9,mix1,R156,Re-used detection plate,90,AGP20281,H,1,1,332.5
Pv9,mix1,R156,Re-used detection plate,91,AGP20282,H,1,1,18
Pv9,mix1,R156,Re-used detection plate,92,AGP20283,H,1,1,129.5
Pv9,mix1,R156,Re-used detection plate,93,AGP20284,H,1,1,432.5
Pv9,mix1,R156,Re-used detection plate,94,AGP20285,H,1,1,527
Pv9,mix1,R156,Re-used detection plate,95,AGP20286,H,1,1,455.5
Pv9,mix1,R156,Re-used detection plate,96,AGP20287,H,1,1,201.5
Hg.6.3,mix1,R156,Re-used detection plate,1,AGP16315,A,1,1,73
Hg.6.3,mix1,R156,Re-used detection plate,2,AGP16316,A,1,1,74
Hg.6.3,mix1,R156,Re-used detection plate,3,AGP16317,A,1,1,495
Hg.6.3,mix1,R156,Re-used detection plate,4,AGP20192,A,1,1,390
Hg.6.3,mix1,R156,Re-used detection plate,5,AGP20194,A,1,1,201
Hg.6.3,mix1,R156,Re-used detection plate,6,AGP20195,A,1,1,238
Hg.6.3,mix1,R156,Re-used detection plate,7,AGP20196,A,1,1,325
Hg.6.3,mix1,R156,Re-used detection plate,8,AGP20197,A,1,1,154.5
Hg.6.3,mix1,R156,Re-used detection plate,9,AGP20198,A,1,1,286.5
Hg.6.3,mix1,R156,Re-used detection plate,10,AGP20199,A,1,0,29.5
Hg.6.3,mix1,R156,Re-used detection plate,11,AGP20200,A,1,1,385
Hg.6.3,mix1,R156,Re-used detection plate,12,AGP20201,A,1,1,582
Hg.6.3,mix1,R156,Re-used detection plate,13,AGP20202,B,1,1,516.5
Hg.6.3,mix1,R156,Re-used detection plate,14,AGP20203,B,1,1,450
Hg.6.3,mix1,R156,Re-used detection plate,15,AGP20204,B,1,1,474
Hg.6.3,mix1,R156,Re-used detection plate,16,AGP20205,B,1,1,176.5
Hg.6.3,mix1,R156,Re-used detection plate,17,AGP20206,B,1,1,632.5
Hg.6.3,mix1,R156,Re-used detection plate,18,AGP20207,B,1,1,818
Hg.6.3,mix1,R156,Re-used detection plate,19,AGP20208,B,1,1,601.5
Hg.6.3,mix1,R156,Re-used detection plate,20,AGP20209,B,1,1,568
Hg.6.3,mix1,R156,Re-used detection plate,21,AGP20210,B,1,1,514.5
Hg.6.3,mix1,R156,Re-used detection plate,22,AGP20211,B,1,1,483.5
Hg.6.3,mix1,R156,Re-used detection plate,23,AGP20212,B,1,1,313.5
Hg.6.3,mix1,R156,Re-used detection plate,24,AGP20213,B,1,1,406
Hg.6.3,mix1,R156,Re-used detection plate,25,AGP20214,C,1,1,456.5
Hg.6.3,mix1,R156,Re-used detection plate,26,AGP20215,C,1,1,391.5
Hg.6.3,mix1,R156,Re-used detection plate,27,AGP20216,C,1,1,506.5
Hg.6.3,mix1,R156,Re-used detection plate,28,AGP20217,C,1,1,647
Hg.6.3,mix1,R156,Re-used detection plate,29,AGP20218,C,1,1,405
Hg.6.3,mix1,R156,Re-used detection plate,30,AGP20219,C,1,1,392
Hg.6.3,mix1,R156,Re-used detection plate,31,AGP20220,C,1,1,346
Hg.6.3,mix1,R156,Re-used detection plate,32,AGP20221,C,1,1,67
Hg.6.3,mix1,R156,Re-used detection plate,33,AGP20222,C,1,1,408
Hg.6.3,mix1,R156,Re-used detection plate,34,AGP20223,C,1,1,528
Hg.6.3,mix1,R156,Re-used detection plate,35,AGP20224,C,1,1,361
Hg.6.3,mix1,R156,Re-used detection plate,36,AGP20225,C,1,1,455
Hg.6.3,mix1,R156,Re-used detection plate,37,AGP20226,D,1,1,233.5
Hg.6.3,mix1,R156,Re-used detection plate,38,AGP20227,D,1,1,535.5
Hg.6.3,mix1,R156,Re-used detection plate,39,AGP20228,D,1,1,393.5
Hg.6.3,mix1,R156,Re-used detection plate,40,AGP20229,D,1,1,194.5
Hg.6.3,mix1,R156,Re-used detection plate,41,AGP20230,D,1,1,78.5
Hg.6.3,mix1,R156,Re-used detection plate,42,AGP20232,D,1,1,572.5
Hg.6.3,mix1,R156,Re-used detection plate,43,AGP20233,D,1,1,146.5
Hg.6.3,mix1,R156,Re-used detection plate,44,AGP20234,D,1,1,389.5
Hg.6.3,mix1,R156,Re-used detection plate,45,AGP20235,D,1,1,330
Hg.6.3,mix1,R156,Re-used detection plate,46,AGP20236,D,1,1,277
Hg.6.3,mix1,R156,Re-used detection plate,47,AGP20237,D,1,1,38.5
Hg.6.3,mix1,R156,Re-used detection plate,48,AGP20238,D,1,1,380.5
Hg.6.3,mix1,R156,Re-used detection plate,49,AGP20239,E,1,1,46
Hg.6.3,mix1,R156,Re-used detection plate,50,AGP20240,E,1,1,331.5
Hg.6.3,mix1,R156,Re-used detection plate,52,AGP20241,E,1,1,206
Hg.6.3,mix1,R156,Re-used detection plate,53,AGP20242,E,1,1,312
Hg.6.3,mix1,R156,Re-used detection plate,54,AGP20243,E,1,1,211.5
Hg.6.3,mix1,R156,Re-used detection plate,55,AGP20244,E,1,1,97.5
Hg.6.3,mix1,R156,Re-used detection plate,56,AGP20245,E,1,1,454.5
Hg.6.3,mix1,R156,Re-used detection plate,57,AGP20246,E,1,1,720.5
Hg.6.3,mix1,R156,Re-used detection plate,58,AGP20247,E,1,1,462
Hg.6.3,mix1,R156,Re-used detection plate,59,AGP20248,E,1,1,108.5
Hg.6.3,mix1,R156,Re-used detection plate,60,AGP20249,E,1,0,187
Hg.6.3,mix1,R156,Re-used detection plate,61,AGP20250,F,1,1,548.5
Hg.6.3,mix1,R156,Re-used detection plate,62,AGP20251,F,1,1,382.5
Hg.6.3,mix1,R156,Re-used detection plate,63,AGP20252,F,1,1,79.5
Hg.6.3,mix1,R156,Re-used detection plate,64,AGP20253,F,1,1,324
Hg.6.3,mix1,R156,Re-used detection plate,65,AGP20254,F,1,1,611.5
Hg.6.3,mix1,R156,Re-used detection plate,66,AGP20255,F,1,1,144
Hg.6.3,mix1,R156,Re-used detection plate,67,AGP20256,F,1,1,492.5
Hg.6.3,mix1,R156,Re-used detection plate,68,AGP20257,F,1,1,289.5
Hg.6.3,mix1,R156,Re-used detection plate,69,AGP20258,F,1,1,753
Hg.6.3,mix1,R156,Re-used detection plate,70,AGP20259,F,1,1,40.5
Hg.6.3,mix1,R156,Re-used detection plate,71,AGP20260,F,1,1,309
Hg.6.3,mix1,R156,Re-used detection plate,72,AGP20261,F,1,1,259.5
Hg.6.3,mix1,R156,Re-used detection plate,73,AGP20262,G,1,1,353
Hg.6.3,mix1,R156,Re-used detection plate,74,AGP20263,G,1,0,77
Hg.6.3,mix1,R156,Re-used detection plate,75,AGP20264,G,1,0,811
Hg.6.3,mix1,R156,Re-used detection plate,76,AGP20265,G,1,1,349.5
Hg.6.3,mix1,R156,Re-used detection plate,77,AGP20266,G,1,1,456
Hg.6.3,mix1,R156,Re-used detection plate,78,AGP20268,G,1,1,500.5
Hg.6.3,mix1,R156,Re-used detection plate,79,AGP20269,G,1,1,429
Hg.6.3,mix1,R156,Re-used detection plate,80,AGP20270,G,1,1,249
Hg.6.3,mix1,R156,Re-used detection plate,81,AGP20271,G,1,1,466
Hg.6.3,mix1,R156,Re-used detection plate,82,AGP20272,G,1,1,201.5
Hg.6.3,mix1,R156,Re-used detection plate,83,AGP20273,G,1,1,165.5
Hg.6.3,mix1,R156,Re-used detection plate,84,AGP20274,G,1,1,107
Hg.6.3,mix1,R156,Re-used detection plate,85,AGP20275,H,1,1,40
Hg.6.3,mix1,R156,Re-used detection plate,86,AGP20276,H,1,1,378.5
Hg.6.3,mix1,R156,Re-used detection plate,87,AGP20277,H,1,1,280
Hg.6.3,mix1,R156,Re-used detection plate,88,AGP20278,H,1,1,350.5
Hg.6.3,mix1,R156,Re-used detection plate,89,AGP20280,H,1,1,239
Hg.6.3,mix1,R156,Re-used detection plate,90,AGP20281,H,1,1,332.5
Hg.6.3,mix1,R156,Re-used detection plate,91,AGP20282,H,1,1,18
Hg.6.3,mix1,R156,Re-used detection plate,92,AGP20283,H,1,1,129.5
Hg.6.3,mix1,R156,Re-used detection plate,93,AGP20284,H,1,1,432.5
Hg.6.3,mix1,R156,Re-used detection plate,94,AGP20285,H,1,1,527
Hg.6.3,mix1,R156,Re-used detection plate,95,AGP20286,H,1,1,455.5
Hg.6.3,mix1,R156,Re-used detection plate,96,AGP20287,H,1,1,201.5
Hg.8.10,mix1,R156,Re-used detection plate,1,AGP16315,A,1,1,73
Hg.8.10,mix1,R156,Re-used detection plate,2,AGP16316,A,1,1,74
Hg.8.10,mix1,R156,Re-used detection plate,3,AGP16317,A,1,1,495
Hg.8.10,mix1,R156,Re-used detection plate,4,AGP20192,A,1,1,390
Hg.8.10,mix1,R156,Re-used detection plate,5,AGP20194,A,1,1,201
Hg.8.10,mix1,R156,Re-used detection plate,6,AGP20195,A,1,1,238
Hg.8.10,mix1,R156,Re-used detection plate,7,AGP20196,A,1,1,325
Hg.8.10,mix1,R156,Re-used detection plate,8,AGP20197,A,1,1,154.5
Hg.8.10,mix1,R156,Re-used detection plate,9,AGP20198,A,1,1,286.5
Hg.8.10,mix1,R156,Re-used detection plate,10,AGP20199,A,1,1,29.5
Hg.8.10,mix1,R156,Re-used detection plate,11,AGP20200,A,1,1,385
Hg.8.10,mix1,R156,Re-used detection plate,12,AGP20201,A,1,1,582
Hg.8.10,mix1,R156,Re-used detection plate,13,AGP20202,B,1,1,516.5
Hg.8.10,mix1,R156,Re-used detection plate,14,AGP20203,B,1,1,450
Hg.8.10,mix1,R156,Re-used detection plate,15,AGP20204,B,1,1,474
Hg.8.10,mix1,R156,Re-used detection plate,16,AGP20205,B,1,1,176.5
Hg.8.10,mix1,R156,Re-used detection plate,17,AGP20206,B,1,1,632.5
Hg.8.10,mix1,R156,Re-used detection plate,18,AGP20207,B,1,1,818
Hg.8.10,mix1,R156,Re-used detection plate,19,AGP20208,B,1,1,601.5
Hg.8.10,mix1,R156,Re-used detection plate,20,AGP20209,B,1,1,568
Hg.8.10,mix1,R156,Re-used detection plate,21,AGP20210,B,1,1,514.5
Hg.8.10,mix1,R156,Re-used detection plate,22,AGP20211,B,1,1,483.5
Hg.8.10,mix1,R156,Re-used detection plate,23,AGP20212,B,1,1,313.5
Hg.8.10,mix1,R156,Re-used detection plate,24,AGP20213,B,1,1,406
Hg.8.10,mix1,R156,Re-used detection plate,25,AGP20214,C,1,1,456.5
Hg.8.10,mix1,R156,Re-used detection plate,26,AGP20215,C,1,1,391.5
Hg.8.10,mix1,R156,Re-used detection plate,27,AGP20216,C,1,1,506.5
Hg.8.10,mix1,R156,Re-used detection plate,28,AGP20217,C,1,1,647
Hg.8.10,mix1,R156,Re-used detection plate,29,AGP20218,C,1,1,405
Hg.8.10,mix1,R156,Re-used detection plate,30,AGP20219,C,1,1,392
Hg.8.10,mix1,R156,Re-used detection plate,31,AGP20220,C,1,1,346
Hg.8.10,mix1,R156,Re-used detection plate,32,AGP20221,C,1,1,67
Hg.8.10,mix1,R156,Re-used detection plate,33,AGP20222,C,1,1,408
Hg.8.10,mix1,R156,Re-used detection plate,34,AGP20223,C,1,1,528
Hg.8.10,mix1,R156,Re-used detection plate,35,AGP20224,C,1,1,361
Hg.8.10,mix1,R156,Re-used detection plate,36,AGP20225,C,1,1,455
Hg.8.10,mix1,R156,Re-used detection plate,37,AGP20226,D,1,1,233.5
Hg.8.10,mix1,R156,Re-used detection plate,38,AGP20227,D,1,1,535.5
Hg.8.10,mix1,R156,Re-used detection plate,39,AGP20228,D,1,1,393.5
Hg.8.10,mix1,R156,Re-used detection plate,40,AGP20229,D,1,1,194.5
Hg.8.10,mix1,R156,Re-used detection plate,41,AGP20230,D,1,1,78.5
Hg.8.10,mix1,R156,Re-used detection plate,42,AGP20232,D,1,1,572.5
Hg.8.10,mix1,R156,Re-used detection plate,43,AGP20233,D,1,1,146.5
Hg.8.10,mix1,R156,Re-used detection plate,44,AGP20234,D,1,1,389.5
Hg.8.10,mix1,R156,Re-used detection plate,45,AGP20235,D,1,1,330
Hg.8.10,mix1,R156,Re-used detection plate,46,AGP20236,D,1,1,277
Hg.8.10,mix1,R156,Re-used detection plate,47,AGP20237,D,1,1,38.5
Hg.8.10,mix1,R156,Re-used detection plate,48,AGP20238,D,0,1,380.5
Hg.8.10,mix1,R156,Re-used detection plate,49,AGP20239,E,1,1,46
Hg.8.10,mix1,R156,Re-used detection plate,50,AGP20240,E,1,1,331.5
Hg.8.10,mix1,R156,Re-used detection plate,52,AGP20241,E,1,1,206
Hg.8.10,mix1,R156,Re-used detection plate,53,AGP20242,E,1,1,312
Hg.8.10,mix1,R156,Re-used detection plate,54,AGP20243,E,1,1,211.5
Hg.8.10,mix1,R156,Re-used detection plate,55,AGP20244,E,1,1,97.5
Hg.8.10,mix1,R156,Re-used detection plate,56,AGP20245,E,1,1,454.5
Hg.8.10,mix1,R156,Re-used detection plate,57,AGP20246,E,1,1,720.5
Hg.8.10,mix1,R156,Re-used detection plate,58,AGP20247,E,1,1,462
Hg.8.10,mix1,R156,Re-used detection plate,59,AGP20248,E,1,1,108.5
Hg.8.10,mix1,R156,Re-used detection plate,60,AGP20249,E,1,1,187
Hg.8.10,mix1,R156,Re-used detection plate,61,AGP20250,F,1,1,548.5
Hg.8.10,mix1,R156,Re-used detection plate,62,AGP20251,F,1,1,382.5
Hg.8.10,mix1,R156,Re-used detection plate,63,AGP20252,F,1,1,79.5
Hg.8.10,mix1,R156,Re-used detection plate,64,AGP20253,F,1,1,324
Hg.8.10,mix1,R156,Re-used detection plate,65,AGP20254,F,1,1,611.5
Hg.8.10,mix1,R156,Re-used detection plate,66,AGP20255,F,1,1,144
Hg.8.10,mix1,R156,Re-used detection plate,67,AGP20256,F,1,1,492.5
Hg.8.10,mix1,R156,Re-used detection plate,68,AGP20257,F,1,1,289.5
Hg.8.10,mix1,R156,Re-used detection plate,69,AGP20258,F,1,1,753
Hg.8.10,mix1,R156,Re-used detection plate,70,AGP20259,F,1,1,40.5
Hg.8.10,mix1,R156,Re-used detection plate,71,AGP20260,F,1,1,309
Hg.8.10,mix1,R156,Re-used detection plate,72,AGP20261,F,1,1,259.5
Hg.8.10,mix1,R156,Re-used detection plate,73,AGP20262,G,1,1,353
Hg.8.10,mix1,R156,Re-used detection plate,74,AGP20263,G,1,1,77
Hg.8.10,mix1,R156,Re-used detection plate,75,AGP20264,G,1,1,811
Hg.8.10,mix1,R156,Re-used detection plate,76,AGP20265,G,1,1,349.5
Hg.8.10,mix1,R156,Re-used detection plate,77,AGP20266,G,1,1,456
Hg.8.10,mix1,R156,Re-used detection plate,78,AGP20268,G,1,1,500.5
Hg.8.10,mix1,R156,Re-used detection plate,79,AGP20269,G,1,1,429
Hg.8.10,mix1,R156,Re-used detection plate,80,AGP20270,G,1,1,249
Hg.8.10,mix1,R156,Re-used detection plate,81,AGP20271,G,1,1,466
Hg.8.10,mix1,R156,Re-used detection plate,82,AGP20272,G,1,1,201.5
Hg.8.10,mix1,R156,Re-used detection plate,83,AGP20273,G,1,1,165.5
Hg.8.10,mix1,R156,Re-used detection plate,84,AGP20274,G,1,1,107
Hg.8.10,mix1,R156,Re-used detection plate,85,AGP20275,H,1,1,40
Hg.8.10,mix1,R156,Re-used detection plate,86,AGP20276,H,1,1,378.5
Hg.8.10,mix1,R156,Re-used detection plate,87,AGP20277,H,1,1,280
Hg.8.10,mix1,R156,Re-used detection plate,88,AGP20278,H,1,1,350.5
Hg.8.10,mix1,R156,Re-used detection plate,89,AGP20280,H,1,1,239
Hg.8.10,mix1,R156,Re-used detection plate,90,AGP20281,H,1,1,332.5
Hg.8.10,mix1,R156,Re-used detection plate,91,AGP20282,H,1,1,18
Hg.8.10,mix1,R156,Re-used detection plate,92,AGP20283,H,1,1,129.5
Hg.8.10,mix1,R156,Re-used detection plate,93,AGP20284,H,1,1,432.5
Hg.8.10,mix1,R156,Re-used detection plate,94,AGP20285,H,1,1,527
Hg.8.10,mix1,R156,Re-used detection plate,95,AGP20286,H,1,1,455.5
Hg.8.10,mix1,R156,Re-used detection plate,96,AGP20287,H,1,1,201.5
Hg.1.3,mix1,R156,Re-used detection plate,1,AGP16315,A,1,1,73
Hg.1.3,mix1,R156,Re-used detection plate,2,AGP16316,A,1,1,74
Hg.1.3,mix1,R156,Re-used detection plate,3,AGP16317,A,1,1,495
Hg.1.3,mix1,R156,Re-used detection plate,4,AGP20192,A,1,1,390
Hg.1.3,mix1,R156,Re-used detection plate,5,AGP20194,A,1,1,201
Hg.1.3,mix1,R156,Re-used detection plate,6,AGP20195,A,1,1,238
Hg.1.3,mix1,R156,Re-used detection plate,7,AGP20196,A,1,1,325
Hg.1.3,mix1,R156,Re-used detection plate,8,AGP20197,A,1,1,154.5
Hg.1.3,mix1,R156,Re-used detection plate,9,AGP20198,A,1,1,286.5
Hg.1.3,mix1,R156,Re-used detection plate,10,AGP20199,A,1,0,29.5
Hg.1.3,mix1,R156,Re-used detection plate,11,AGP20200,A,1,1,385
Hg.1.3,mix1,R156,Re-used detection plate,12,AGP20201,A,1,1,582
Hg.1.3,mix1,R156,Re-used detection plate,13,AGP20202,B,1,1,516.5
Hg.1.3,mix1,R156,Re-used detection plate,14,AGP20203,B,1,1,450
Hg.1.3,mix1,R156,Re-used detection plate,15,AGP20204,B,1,1,474
Hg.1.3,mix1,R156,Re-used detection plate,16,AGP20205,B,1,1,176.5
Hg.1.3,mix1,R156,Re-used detection plate,17,AGP20206,B,1,1,632.5
Hg.1.3,mix1,R156,Re-used detection plate,18,AGP20207,B,1,1,818
Hg.1.3,mix1,R156,Re-used detection plate,19,AGP20208,B,1,1,601.5
Hg.1.3,mix1,R156,Re-used detection plate,20,AGP20209,B,1,1,568
Hg.1.3,mix1,R156,Re-used detection plate,21,AGP20210,B,1,1,514.5
Hg.1.3,mix1,R156,Re-used detection plate,22,AGP20211,B,1,1,483.5
Hg.1.3,mix1,R156,Re-used detection plate,23,AGP20212,B,1,1,313.5
Hg.1.3,mix1,R156,Re-used detection plate,24,AGP20213,B,1,1,406
Hg.1.3,mix1,R156,Re-used detection plate,25,AGP20214,C,1,1,456.5
Hg.1.3,mix1,R156,Re-used detection plate,26,AGP20215,C,1,1,391.5
Hg.1.3,mix1,R156,Re-used detection plate,27,AGP20216,C,1,1,506.5
Hg.1.3,mix1,R156,Re-used detection plate,28,AGP20217,C,1,1,647
Hg.1.3,mix1,R156,Re-used detection plate,29,AGP20218,C,1,1,405
Hg.1.3,mix1,R156,Re-used detection plate,30,AGP20219,C,1,1,392
Hg.1.3,mix1,R156,Re-used detection plate,31,AGP20220,C,1,1,346
Hg.1.3,mix1,R156,Re-used detection plate,32,AGP20221,C,1,1,67
Hg.1.3,mix1,R156,Re-used detection plate,33,AGP20222,C,1,1,408
Hg.1.3,mix1,R156,Re-used detection plate,34,AGP20223,C,1,1,528
Hg.1.3,mix1,R156,Re-used detection plate,35,AGP20224,C,1,1,361
Hg.1.3,mix1,R156,Re-used detection plate,36,AGP20225,C,1,1,455
Hg.1.3,mix1,R156,Re-used detection plate,37,AGP20226,D,1,1,233.5
Hg.1.3,mix1,R156,Re-used detection plate,38,AGP20227,D,1,1,535.5
Hg.1.3,mix1,R156,Re-used detection plate,39,AGP20228,D,1,1,393.5
Hg.1.3,mix1,R156,Re-used detection plate,40,AGP20229,D,1,1,194.5
Hg.1.3,mix1,R156,Re-used detection plate,41,AGP20230,D,1,0,78.5
Hg.1.3,mix1,R156,Re-used detection plate,42,AGP20232,D,1,1,572.5
Hg.1.3,mix1,R156,Re-used detection plate,43,AGP20233,D,1,1,146.5
Hg.1.3,mix1,R156,Re-used detection plate,44,AGP20234,D,1,1,389.5
Hg.1.3,mix1,R156,Re-used detection plate,45,AGP20235,D,1,1,330
Hg.1.3,mix1,R156,Re-used detection plate,46,AGP20236,D,1,1,277
Hg.1.3,mix1,R156,Re-used detection plate,47,AGP20237,D,1,1,38.5
Hg.1.3,mix1,R156,Re-used detection plate,48,AGP20238,D,1,1,380.5
Hg.1.3,mix1,R156,Re-used detection plate,49,AGP20239,E,1,1,46
Hg.1.3,mix1,R156,Re-used detection plate,50,AGP20240,E,1,1,331.5
Hg.1.3,mix1,R156,Re-used detection plate,52,AGP20241,E,1,1,206
Hg.1.3,mix1,R156,Re-used detection plate,53,AGP20242,E,1,1,312
Hg.1.3,mix1,R156,Re-used detection plate,54,AGP20243,E,1,1,211.5
Hg.1.3,mix1,R156,Re-used detection plate,55,AGP20244,E,1,1,97.5
Hg.1.3,mix1,R156,Re-used detection plate,56,AGP20245,E,1,0,454.5
Hg.1.3,mix1,R156,Re-used detection plate,57,AGP20246,E,1,1,720.5
Hg.1.3,mix1,R156,Re-used detection plate,58,AGP20247,E,1,1,462
Hg.1.3,mix1,R156,Re-used detection plate,59,AGP20248,E,1,1,108.5
Hg.1.3,mix1,R156,Re-used detection plate,60,AGP20249,E,1,0,187
Hg.1.3,mix1,R156,Re-used detection plate,61,AGP20250,F,1,1,548.5
Hg.1.3,mix1,R156,Re-used detection plate,62,AGP20251,F,1,1,382.5
Hg.1.3,mix1,R156,Re-used detection plate,63,AGP20252,F,1,1,79.5
Hg.1.3,mix1,R156,Re-used detection plate,64,AGP20253,F,1,1,324
Hg.1.3,mix1,R156,Re-used detection plate,65,AGP20254,F,1,1,611.5
Hg.1.3,mix1,R156,Re-used detection plate,66,AGP20255,F,1,1,144
Hg.1.3,mix1,R156,Re-used detection plate,67,AGP20256,F,1,1,492.5
Hg.1.3,mix1,R156,Re-used detection plate,68,AGP20257,F,1,1,289.5
Hg.1.3,mix1,R156,Re-used detection plate,69,AGP20258,F,1,1,753
Hg.1.3,mix1,R156,Re-used detection plate,70,AGP20259,F,1,1,40.5
Hg.1.3,mix1,R156,Re-used detection plate,71,AGP20260,F,1,1,309
Hg.1.3,mix1,R156,Re-used detection plate,72,AGP20261,F,1,1,259.5
Hg.1.3,mix1,R156,Re-used detection plate,73,AGP20262,G,1,1,353
Hg.1.3,mix1,R156,Re-used detection plate,74,AGP20263,G,1,0,77
Hg.1.3,mix1,R156,Re-used detection plate,75,AGP20264,G,1,0,811
Hg.1.3,mix1,R156,Re-used detection plate,76,AGP20265,G,1,1,349.5
Hg.1.3,mix1,R156,Re-used detection plate,77,AGP20266,G,1,1,456
Hg.1.3,mix1,R156,Re-used detection plate,78,AGP20268,G,1,1,500.5
Hg.1.3,mix1,R156,Re-used detection plate,79,AGP20269,G,1,1,429
Hg.1.3,mix1,R156,Re-used detection plate,80,AGP20270,G,1,1,249
Hg.1.3,mix1,R156,Re-used detection plate,81,AGP20271,G,1,1,466
Hg.1.3,mix1,R156,Re-used detection plate,82,AGP20272,G,1,1,201.5
